"scaffold","missing.filter","mask.filter","num.windows","perc.orig.windows"
"NC_050088.1",7,5,1,0.000530222693531283
"NC_050089.1",7,5,0,0
"NC_050090.1",7,5,0,0
"NC_050091.1",7,5,1,0.000589622641509434
"NC_050092.1",7,5,1,0.000606796116504854
"NC_050093.1",7,5,0,0
"NC_050094.1",7,5,1,0.000613496932515337
"NC_050095.1",7,5,2,0.0029673590504451
"NC_050068.2",7,6,44,0.00124132483213903
"NC_050069.1",7,6,38,0.00139342158336695
"NC_050070.1",7,6,19,0.000895508318800961
"NC_050071.1",7,6,9,0.000614208694465297
"NC_050072.1",7,6,8,0.000581522134186232
"NC_050073.1",7,6,6,0.000457561198810341
"NC_050074.1",7,6,12,0.000940070505287897
"NC_050075.1",7,6,5,0.000457456541628545
"NC_050076.1",7,6,6,0.000570233795856301
"NC_050077.1",7,6,7,0.000809435707678076
"NC_050078.2",7,6,0,0
"NC_050079.1",7,6,1,0.000225988700564972
"NC_050080.1",7,6,5,0.00121477162293489
"NC_050081.1",7,6,2,0.000499625281039221
"NC_050082.1",7,6,1,0.000301204819277108
"NC_050083.1",7,6,0,0
"NC_050084.1",7,6,0,0
"NC_050085.1",7,6,0,0
"NC_050086.2",7,6,0,0
"NC_050087.2",7,6,0,0
"NC_050088.1",7,6,0,0
"NC_050089.1",7,6,0,0
"NC_050090.1",7,6,0,0
"NC_050091.1",7,6,1,0.000589622641509434
"NC_050092.1",7,6,0,0
"NC_050093.1",7,6,0,0
"NC_050094.1",7,6,0,0
"NC_050095.1",7,6,2,0.0029673590504451
"NC_050068.2",7,7,35,0.000987417480110591
"NC_050069.1",7,7,28,0.00102673169300722
"NC_050070.1",7,7,16,0.000754112268463968
"NC_050071.1",7,7,6,0.000409472462976865
"NC_050072.1",7,7,6,0.000436141600639674
"NC_050073.1",7,7,5,0.000381300999008617
"NC_050074.1",7,7,7,0.00054837446141794
"NC_050075.1",7,7,5,0.000457456541628545
"NC_050076.1",7,7,6,0.000570233795856301
"NC_050077.1",7,7,3,0.000346901017576318
"NC_050078.2",7,7,0,0
"NC_050079.1",7,7,1,0.000225988700564972
"NC_050080.1",7,7,4,0.000971817298347911
"NC_050081.1",7,7,1,0.00024981264051961
"NC_050082.1",7,7,1,0.000301204819277108
"NC_050083.1",7,7,0,0
"NC_050084.1",7,7,0,0
"NC_050085.1",7,7,0,0
"NC_050086.2",7,7,0,0
"NC_050087.2",7,7,0,0
"NC_050088.1",7,7,0,0
"NC_050089.1",7,7,0,0
"NC_050090.1",7,7,0,0
"NC_050091.1",7,7,0,0
"NC_050092.1",7,7,0,0
"NC_050093.1",7,7,0,0
"NC_050094.1",7,7,0,0
"NC_050095.1",7,7,1,0.00148367952522255
"NC_050068.2",7,8,26,0.000733510128082153
"NC_050069.1",7,8,17,0.000623372813611529
"NC_050070.1",7,8,9,0.000424188151010982
"NC_050071.1",7,8,4,0.000272981641984577
"NC_050072.1",7,8,4,0.000290761067093116
"NC_050073.1",7,8,2,0.000152520399603447
"NC_050074.1",7,8,6,0.000470035252643948
"NC_050075.1",7,8,3,0.000274473924977127
"NC_050076.1",7,8,2,0.0001900779319521
"NC_050077.1",7,8,2,0.000231267345050879
"NC_050078.2",7,8,0,0
"NC_050079.1",7,8,0,0
"NC_050080.1",7,8,3,0.000728862973760933
"NC_050081.1",7,8,1,0.00024981264051961
"NC_050082.1",7,8,1,0.000301204819277108
"NC_050083.1",7,8,0,0
"NC_050084.1",7,8,0,0
"NC_050085.1",7,8,0,0
"NC_050086.2",7,8,0,0
"NC_050087.2",7,8,0,0
"NC_050088.1",7,8,0,0
"NC_050089.1",7,8,0,0
"NC_050090.1",7,8,0,0
"NC_050091.1",7,8,0,0
"NC_050092.1",7,8,0,0
"NC_050093.1",7,8,0,0
"NC_050094.1",7,8,0,0
"NC_050095.1",7,8,1,0.00148367952522255
"NC_050068.2",7,9,14,0.000394966992044236
"NC_050069.1",7,9,13,0.00047669685746764
"NC_050070.1",7,9,5,0.00023566008389499
"NC_050071.1",7,9,3,0.000204736231488432
"NC_050072.1",7,9,2,0.000145380533546558
"NC_050073.1",7,9,2,0.000152520399603447
"NC_050074.1",7,9,5,0.000391696043869957
"NC_050075.1",7,9,2,0.000182982616651418
"NC_050076.1",7,9,1,9.50389659760502e-05
"NC_050077.1",7,9,1,0.000115633672525439
"NC_050078.2",7,9,0,0
"NC_050079.1",7,9,0,0
"NC_050080.1",7,9,3,0.000728862973760933
"NC_050081.1",7,9,1,0.00024981264051961
"NC_050082.1",7,9,0,0
"NC_050083.1",7,9,0,0
"NC_050084.1",7,9,0,0
"NC_050085.1",7,9,0,0
"NC_050086.2",7,9,0,0
"NC_050087.2",7,9,0,0
"NC_050088.1",7,9,0,0
"NC_050089.1",7,9,0,0
"NC_050090.1",7,9,0,0
"NC_050091.1",7,9,0,0
"NC_050092.1",7,9,0,0
"NC_050093.1",7,9,0,0
"NC_050094.1",7,9,0,0
"NC_050095.1",7,9,0,0
"NC_050068.2",7,10,8,0.000225695424025278
"NC_050069.1",7,10,10,0.000366689890359723
"NC_050070.1",7,10,5,0.00023566008389499
"NC_050071.1",7,10,1,6.82454104961441e-05
"NC_050072.1",7,10,1,7.26902667732791e-05
"NC_050073.1",7,10,1,7.62601998017235e-05
"NC_050074.1",7,10,4,0.000313356835095966
"NC_050075.1",7,10,0,0
"NC_050076.1",7,10,1,9.50389659760502e-05
"NC_050077.1",7,10,1,0.000115633672525439
"NC_050078.2",7,10,0,0
"NC_050079.1",7,10,0,0
"NC_050080.1",7,10,3,0.000728862973760933
"NC_050081.1",7,10,1,0.00024981264051961
"NC_050082.1",7,10,0,0
"NC_050083.1",7,10,0,0
"NC_050084.1",7,10,0,0
"NC_050085.1",7,10,0,0
"NC_050086.2",7,10,0,0
"NC_050087.2",7,10,0,0
"NC_050088.1",7,10,0,0
"NC_050089.1",7,10,0,0
"NC_050090.1",7,10,0,0
"NC_050091.1",7,10,0,0
"NC_050092.1",7,10,0,0
"NC_050093.1",7,10,0,0
"NC_050094.1",7,10,0,0
"NC_050095.1",7,10,0,0
"NC_050068.2",7,11,5,0.000141059640015799
"NC_050069.1",7,11,4,0.000146675956143889
"NC_050070.1",7,11,3,0.000141396050336994
"NC_050071.1",7,11,1,6.82454104961441e-05
"NC_050072.1",7,11,1,7.26902667732791e-05
"NC_050073.1",7,11,0,0
"NC_050074.1",7,11,2,0.000156678417547983
"NC_050075.1",7,11,0,0
"NC_050076.1",7,11,1,9.50389659760502e-05
"NC_050077.1",7,11,1,0.000115633672525439
"NC_050078.2",7,11,0,0
"NC_050079.1",7,11,0,0
"NC_050080.1",7,11,2,0.000485908649173955
"NC_050081.1",7,11,1,0.00024981264051961
"NC_050082.1",7,11,0,0
"NC_050083.1",7,11,0,0
"NC_050084.1",7,11,0,0
"NC_050085.1",7,11,0,0
"NC_050086.2",7,11,0,0
"NC_050087.2",7,11,0,0
"NC_050088.1",7,11,0,0
"NC_050089.1",7,11,0,0
"NC_050090.1",7,11,0,0
"NC_050091.1",7,11,0,0
"NC_050092.1",7,11,0,0
"NC_050093.1",7,11,0,0
"NC_050094.1",7,11,0,0
"NC_050095.1",7,11,0,0
"NC_050068.2",8,0,11286,0.318399819443661
"NC_050069.1",8,0,8335,0.305636023614829
"NC_050070.1",8,0,6721,0.316774284771645
"NC_050071.1",8,0,4458,0.304238039991811
"NC_050072.1",8,0,3994,0.290324925492477
"NC_050073.1",8,0,3743,0.285441927857851
"NC_050074.1",8,0,3085,0.241676459067763
"NC_050075.1",8,0,2550,0.233302836230558
"NC_050076.1",8,0,2557,0.24301463600076
"NC_050077.1",8,0,1824,0.210915818686401
"NC_050078.2",8,0,1956,0.244408346869924
"NC_050079.1",8,0,937,0.211751412429379
"NC_050080.1",8,0,1211,0.29421768707483
"NC_050081.1",8,0,1422,0.355233574818886
"NC_050082.1",8,0,669,0.201506024096386
"NC_050083.1",8,0,559,0.21166224914805
"NC_050084.1",8,0,491,0.193079040503343
"NC_050085.1",8,0,455,0.192226446979299
"NC_050086.2",8,0,460,0.229655516724913
"NC_050087.2",8,0,663,0.345132743362832
"NC_050088.1",8,0,372,0.197242841993637
"NC_050089.1",8,0,264,0.1408
"NC_050090.1",8,0,943,0.547301218804411
"NC_050091.1",8,0,656,0.386792452830189
"NC_050092.1",8,0,352,0.213592233009709
"NC_050093.1",8,0,265,0.160800970873786
"NC_050094.1",8,0,457,0.280368098159509
"NC_050095.1",8,0,559,0.829376854599407
"NC_050068.2",8,1,8813,0.248631721491847
"NC_050069.1",8,1,6360,0.233214770268784
"NC_050070.1",8,1,5080,0.23943064523731
"NC_050071.1",8,1,3217,0.219545485566096
"NC_050072.1",8,1,2915,0.211892127644108
"NC_050073.1",8,1,2641,0.201403187676352
"NC_050074.1",8,1,2175,0.170387779083431
"NC_050075.1",8,1,1777,0.162580054894785
"NC_050076.1",8,1,1781,0.169264398403345
"NC_050077.1",8,1,1271,0.146970397779833
"NC_050078.2",8,1,1303,0.162813944770711
"NC_050079.1",8,1,630,0.142372881355932
"NC_050080.1",8,1,799,0.194120505344995
"NC_050081.1",8,1,913,0.228078940794404
"NC_050082.1",8,1,424,0.127710843373494
"NC_050083.1",8,1,382,0.144642180992048
"NC_050084.1",8,1,296,0.116397955171058
"NC_050085.1",8,1,320,0.135192226446979
"NC_050086.2",8,1,312,0.155766350474289
"NC_050087.2",8,1,358,0.186361270171786
"NC_050088.1",8,1,234,0.12407211028632
"NC_050089.1",8,1,146,0.0778666666666667
"NC_050090.1",8,1,470,0.272780034822983
"NC_050091.1",8,1,357,0.210495283018868
"NC_050092.1",8,1,230,0.139563106796116
"NC_050093.1",8,1,144,0.087378640776699
"NC_050094.1",8,1,284,0.174233128834356
"NC_050095.1",8,1,397,0.589020771513353
"NC_050068.2",8,2,2902,0.0818710150651696
"NC_050069.1",8,2,1974,0.0723845843570093
"NC_050070.1",8,2,1496,0.070509497101381
"NC_050071.1",8,2,795,0.0542551013444346
"NC_050072.1",8,2,762,0.0553899832812386
"NC_050073.1",8,2,705,0.0537634408602151
"NC_050074.1",8,2,620,0.0485703094398747
"NC_050075.1",8,2,510,0.0466605672461116
"NC_050076.1",8,2,489,0.0464740543622885
"NC_050077.1",8,2,346,0.040009250693802
"NC_050078.2",8,2,307,0.0383606147694615
"NC_050079.1",8,2,148,0.0334463276836158
"NC_050080.1",8,2,150,0.0364431486880466
"NC_050081.1",8,2,268,0.0669497876592556
"NC_050082.1",8,2,104,0.0313253012048193
"NC_050083.1",8,2,100,0.0378644452858766
"NC_050084.1",8,2,70,0.027526543452615
"NC_050085.1",8,2,99,0.0418250950570342
"NC_050086.2",8,2,88,0.0439340988517224
"NC_050087.2",8,2,72,0.0374804789172306
"NC_050088.1",8,2,64,0.0339342523860021
"NC_050089.1",8,2,28,0.0149333333333333
"NC_050090.1",8,2,73,0.0423679628554846
"NC_050091.1",8,2,89,0.0524764150943396
"NC_050092.1",8,2,60,0.0364077669902913
"NC_050093.1",8,2,31,0.0188106796116505
"NC_050094.1",8,2,71,0.043558282208589
"NC_050095.1",8,2,105,0.155786350148368
"NC_050068.2",8,3,1549,0.0437002764768944
"NC_050069.1",8,3,1082,0.039675846136922
"NC_050070.1",8,3,795,0.0374699533393034
"NC_050071.1",8,3,419,0.0285948269978844
"NC_050072.1",8,3,400,0.0290761067093116
"NC_050073.1",8,3,368,0.0280637535270342
"NC_050074.1",8,3,331,0.0259302781041911
"NC_050075.1",8,3,259,0.0236962488563586
"NC_050076.1",8,3,252,0.0239498194259646
"NC_050077.1",8,3,195,0.0225485661424607
"NC_050078.2",8,3,162,0.0202424090965888
"NC_050079.1",8,3,74,0.0167231638418079
"NC_050080.1",8,3,71,0.0172497570456754
"NC_050081.1",8,3,121,0.0302273295028728
"NC_050082.1",8,3,56,0.0168674698795181
"NC_050083.1",8,3,35,0.0132525558500568
"NC_050084.1",8,3,28,0.011010617381046
"NC_050085.1",8,3,49,0.0207013096746937
"NC_050086.2",8,3,36,0.017973040439341
"NC_050087.2",8,3,27,0.0140551795939615
"NC_050088.1",8,3,34,0.0180275715800636
"NC_050089.1",8,3,11,0.00586666666666667
"NC_050090.1",8,3,28,0.016250725478816
"NC_050091.1",8,3,36,0.0212264150943396
"NC_050092.1",8,3,28,0.0169902912621359
"NC_050093.1",8,3,12,0.00728155339805825
"NC_050094.1",8,3,31,0.0190184049079755
"NC_050095.1",8,3,55,0.0816023738872404
"NC_050068.2",8,4,76,0.00214410652824014
"NC_050069.1",8,4,50,0.00183344945179861
"NC_050070.1",8,4,35,0.00164962058726493
"NC_050071.1",8,4,18,0.00122841738893059
"NC_050072.1",8,4,15,0.00109035400159919
"NC_050073.1",8,4,18,0.00137268359643102
"NC_050074.1",8,4,14,0.00109674892283588
"NC_050075.1",8,4,6,0.000548947849954254
"NC_050076.1",8,4,15,0.00142558448964075
"NC_050077.1",8,4,11,0.00127197039777983
"NC_050078.2",8,4,4,0.000499812570286143
"NC_050079.1",8,4,1,0.000225988700564972
"NC_050080.1",8,4,8,0.00194363459669582
"NC_050081.1",8,4,13,0.00324756432675493
"NC_050082.1",8,4,2,0.000602409638554217
"NC_050083.1",8,4,1,0.000378644452858766
"NC_050084.1",8,4,0,0
"NC_050085.1",8,4,3,0.00126742712294043
"NC_050086.2",8,4,1,0.000499251123315027
"NC_050087.2",8,4,1,0.000520562207183758
"NC_050088.1",8,4,1,0.000530222693531283
"NC_050089.1",8,4,0,0
"NC_050090.1",8,4,2,0.00116076610562972
"NC_050091.1",8,4,2,0.00117924528301887
"NC_050092.1",8,4,1,0.000606796116504854
"NC_050093.1",8,4,0,0
"NC_050094.1",8,4,1,0.000613496932515337
"NC_050095.1",8,4,5,0.00741839762611276
"NC_050068.2",8,5,45,0.00126953676014219
"NC_050069.1",8,5,32,0.00117340764915111
"NC_050070.1",8,5,18,0.000848376302021964
"NC_050071.1",8,5,13,0.000887190336449874
"NC_050072.1",8,5,9,0.000654212400959512
"NC_050073.1",8,5,10,0.000762601998017235
"NC_050074.1",8,5,9,0.000705052878965922
"NC_050075.1",8,5,4,0.000365965233302836
"NC_050076.1",8,5,7,0.000665272761832351
"NC_050077.1",8,5,7,0.000809435707678076
"NC_050078.2",8,5,2,0.000249906285143071
"NC_050079.1",8,5,1,0.000225988700564972
"NC_050080.1",8,5,2,0.000485908649173955
"NC_050081.1",8,5,7,0.00174868848363727
"NC_050082.1",8,5,1,0.000301204819277108
"NC_050083.1",8,5,1,0.000378644452858766
"NC_050084.1",8,5,0,0
"NC_050085.1",8,5,1,0.00042247570764681
"NC_050086.2",8,5,0,0
"NC_050087.2",8,5,0,0
"NC_050088.1",8,5,1,0.000530222693531283
"NC_050089.1",8,5,0,0
"NC_050090.1",8,5,0,0
"NC_050091.1",8,5,1,0.000589622641509434
"NC_050092.1",8,5,1,0.000606796116504854
"NC_050093.1",8,5,0,0
"NC_050094.1",8,5,1,0.000613496932515337
"NC_050095.1",8,5,2,0.0029673590504451
"NC_050068.2",8,6,30,0.000846357840094792
"NC_050069.1",8,6,22,0.00080671775879139
"NC_050070.1",8,6,15,0.00070698025168497
"NC_050071.1",8,6,9,0.000614208694465297
"NC_050072.1",8,6,5,0.000363451333866395
"NC_050073.1",8,6,3,0.00022878059940517
"NC_050074.1",8,6,8,0.000626713670191931
"NC_050075.1",8,6,3,0.000274473924977127
"NC_050076.1",8,6,5,0.000475194829880251
"NC_050077.1",8,6,5,0.000578168362627197
"NC_050078.2",8,6,0,0
"NC_050079.1",8,6,0,0
"NC_050080.1",8,6,2,0.000485908649173955
"NC_050081.1",8,6,1,0.00024981264051961
"NC_050082.1",8,6,1,0.000301204819277108
"NC_050083.1",8,6,0,0
"NC_050084.1",8,6,0,0
"NC_050085.1",8,6,0,0
"NC_050086.2",8,6,0,0
"NC_050087.2",8,6,0,0
"NC_050088.1",8,6,0,0
"NC_050089.1",8,6,0,0
"NC_050090.1",8,6,0,0
"NC_050091.1",8,6,1,0.000589622641509434
"NC_050092.1",8,6,0,0
"NC_050093.1",8,6,0,0
"NC_050094.1",8,6,0,0
"NC_050095.1",8,6,2,0.0029673590504451
"NC_050068.2",8,7,24,0.000677086272075834
"NC_050069.1",8,7,15,0.000550034835539584
"NC_050070.1",8,7,12,0.000565584201347976
"NC_050071.1",8,7,6,0.000409472462976865
"NC_050072.1",8,7,3,0.000218070800319837
"NC_050073.1",8,7,3,0.00022878059940517
"NC_050074.1",8,7,5,0.000391696043869957
"NC_050075.1",8,7,3,0.000274473924977127
"NC_050076.1",8,7,5,0.000475194829880251
"NC_050077.1",8,7,3,0.000346901017576318
"NC_050078.2",8,7,0,0
"NC_050079.1",8,7,0,0
"NC_050080.1",8,7,1,0.000242954324586978
"NC_050081.1",8,7,0,0
"NC_050082.1",8,7,1,0.000301204819277108
"NC_050083.1",8,7,0,0
"NC_050084.1",8,7,0,0
"NC_050085.1",8,7,0,0
"NC_050086.2",8,7,0,0
"NC_050087.2",8,7,0,0
"NC_050088.1",8,7,0,0
"NC_050089.1",8,7,0,0
"NC_050090.1",8,7,0,0
"NC_050091.1",8,7,0,0
"NC_050092.1",8,7,0,0
"NC_050093.1",8,7,0,0
"NC_050094.1",8,7,0,0
"NC_050095.1",8,7,1,0.00148367952522255
"NC_050068.2",8,8,16,0.000451390848050556
"NC_050069.1",8,8,5,0.000183344945179861
"NC_050070.1",8,8,6,0.000282792100673988
"NC_050071.1",8,8,4,0.000272981641984577
"NC_050072.1",8,8,3,0.000218070800319837
"NC_050073.1",8,8,1,7.62601998017235e-05
"NC_050074.1",8,8,4,0.000313356835095966
"NC_050075.1",8,8,2,0.000182982616651418
"NC_050076.1",8,8,1,9.50389659760502e-05
"NC_050077.1",8,8,2,0.000231267345050879
"NC_050078.2",8,8,0,0
"NC_050079.1",8,8,0,0
"NC_050080.1",8,8,1,0.000242954324586978
"NC_050081.1",8,8,0,0
"NC_050082.1",8,8,1,0.000301204819277108
"NC_050083.1",8,8,0,0
"NC_050084.1",8,8,0,0
"NC_050085.1",8,8,0,0
"NC_050086.2",8,8,0,0
"NC_050087.2",8,8,0,0
"NC_050088.1",8,8,0,0
"NC_050089.1",8,8,0,0
"NC_050090.1",8,8,0,0
"NC_050091.1",8,8,0,0
"NC_050092.1",8,8,0,0
"NC_050093.1",8,8,0,0
"NC_050094.1",8,8,0,0
"NC_050095.1",8,8,1,0.00148367952522255
"NC_050068.2",8,9,8,0.000225695424025278
"NC_050069.1",8,9,4,0.000146675956143889
"NC_050070.1",8,9,2,9.42640335579959e-05
"NC_050071.1",8,9,3,0.000204736231488432
"NC_050072.1",8,9,1,7.26902667732791e-05
"NC_050073.1",8,9,1,7.62601998017235e-05
"NC_050074.1",8,9,4,0.000313356835095966
"NC_050075.1",8,9,1,9.14913083257091e-05
"NC_050076.1",8,9,1,9.50389659760502e-05
"NC_050077.1",8,9,1,0.000115633672525439
"NC_050078.2",8,9,0,0
"NC_050079.1",8,9,0,0
"NC_050080.1",8,9,1,0.000242954324586978
"NC_050081.1",8,9,0,0
"NC_050082.1",8,9,0,0
"NC_050083.1",8,9,0,0
"NC_050084.1",8,9,0,0
"NC_050085.1",8,9,0,0
"NC_050086.2",8,9,0,0
"NC_050087.2",8,9,0,0
"NC_050088.1",8,9,0,0
"NC_050089.1",8,9,0,0
"NC_050090.1",8,9,0,0
"NC_050091.1",8,9,0,0
"NC_050092.1",8,9,0,0
"NC_050093.1",8,9,0,0
"NC_050094.1",8,9,0,0
"NC_050095.1",8,9,0,0
"NC_050068.2",8,10,4,0.000112847712012639
"NC_050069.1",8,10,3,0.000110006967107917
"NC_050070.1",8,10,2,9.42640335579959e-05
"NC_050071.1",8,10,1,6.82454104961441e-05
"NC_050072.1",8,10,0,0
"NC_050073.1",8,10,0,0
"NC_050074.1",8,10,3,0.000235017626321974
"NC_050075.1",8,10,0,0
"NC_050076.1",8,10,1,9.50389659760502e-05
"NC_050077.1",8,10,1,0.000115633672525439
"NC_050078.2",8,10,0,0
"NC_050079.1",8,10,0,0
"NC_050080.1",8,10,1,0.000242954324586978
"NC_050081.1",8,10,0,0
"NC_050082.1",8,10,0,0
"NC_050083.1",8,10,0,0
"NC_050084.1",8,10,0,0
"NC_050085.1",8,10,0,0
"NC_050086.2",8,10,0,0
"NC_050087.2",8,10,0,0
"NC_050088.1",8,10,0,0
"NC_050089.1",8,10,0,0
"NC_050090.1",8,10,0,0
"NC_050091.1",8,10,0,0
"NC_050092.1",8,10,0,0
"NC_050093.1",8,10,0,0
"NC_050094.1",8,10,0,0
"NC_050095.1",8,10,0,0
"NC_050068.2",8,11,2,5.64238560063195e-05
"NC_050069.1",8,11,1,3.66689890359723e-05
"NC_050070.1",8,11,0,0
"NC_050071.1",8,11,1,6.82454104961441e-05
"NC_050072.1",8,11,0,0
"NC_050073.1",8,11,0,0
"NC_050074.1",8,11,2,0.000156678417547983
"NC_050075.1",8,11,0,0
"NC_050076.1",8,11,1,9.50389659760502e-05
"NC_050077.1",8,11,1,0.000115633672525439
"NC_050078.2",8,11,0,0
"NC_050079.1",8,11,0,0
"NC_050080.1",8,11,1,0.000242954324586978
"NC_050081.1",8,11,0,0
"NC_050082.1",8,11,0,0
"NC_050083.1",8,11,0,0
"NC_050084.1",8,11,0,0
"NC_050085.1",8,11,0,0
"NC_050086.2",8,11,0,0
"NC_050087.2",8,11,0,0
"NC_050088.1",8,11,0,0
"NC_050089.1",8,11,0,0
"NC_050090.1",8,11,0,0
"NC_050091.1",8,11,0,0
"NC_050092.1",8,11,0,0
"NC_050093.1",8,11,0,0
"NC_050094.1",8,11,0,0
"NC_050095.1",8,11,0,0
"NC_050068.2",9,0,9780,0.275912655870902
"NC_050069.1",9,0,7234,0.265263466686223
"NC_050070.1",9,0,5785,0.272658717066503
"NC_050071.1",9,0,3869,0.264041493209582
"NC_050072.1",9,0,3445,0.250417969033946
"NC_050073.1",9,0,3313,0.25265004194311
"NC_050074.1",9,0,2630,0.206032119075597
"NC_050075.1",9,0,2193,0.20064043915828
"NC_050076.1",9,0,2182,0.207375023759741
"NC_050077.1",9,0,1533,0.177266419981499
"NC_050078.2",9,0,1708,0.213419967512183
"NC_050079.1",9,0,819,0.185084745762712
"NC_050080.1",9,0,1110,0.269679300291545
"NC_050081.1",9,0,1303,0.325505870597052
"NC_050082.1",9,0,572,0.172289156626506
"NC_050083.1",9,0,489,0.185157137447936
"NC_050084.1",9,0,408,0.160440424695242
"NC_050085.1",9,0,404,0.170680185889311
"NC_050086.2",9,0,399,0.199201198202696
"NC_050087.2",9,0,604,0.31441957313899
"NC_050088.1",9,0,306,0.162248144220573
"NC_050089.1",9,0,226,0.120533333333333
"NC_050090.1",9,0,879,0.51015670342426
"NC_050091.1",9,0,600,0.35377358490566
"NC_050092.1",9,0,294,0.178398058252427
"NC_050093.1",9,0,213,0.129247572815534
"NC_050094.1",9,0,403,0.247239263803681
"NC_050095.1",9,0,524,0.777448071216617
"NC_050068.2",9,1,7914,0.223269198217006
"NC_050069.1",9,1,5719,0.209709948296725
"NC_050070.1",9,1,4526,0.213319507941745
"NC_050071.1",9,1,2898,0.197775199617826
"NC_050072.1",9,1,2630,0.191175401613724
"NC_050073.1",9,1,2394,0.182566918325326
"NC_050074.1",9,1,1940,0.151978065021543
"NC_050075.1",9,1,1611,0.147392497712717
"NC_050076.1",9,1,1620,0.153963124881201
"NC_050077.1",9,1,1133,0.131012950971323
"NC_050078.2",9,1,1179,0.147319755091841
"NC_050079.1",9,1,581,0.131299435028249
"NC_050080.1",9,1,754,0.183187560738581
"NC_050081.1",9,1,861,0.215088683487384
"NC_050082.1",9,1,381,0.114759036144578
"NC_050083.1",9,1,348,0.13176826959485
"NC_050084.1",9,1,269,0.105780574125049
"NC_050085.1",9,1,303,0.128010139416984
"NC_050086.2",9,1,293,0.146280579131303
"NC_050087.2",9,1,339,0.176470588235294
"NC_050088.1",9,1,216,0.114528101802757
"NC_050089.1",9,1,139,0.0741333333333333
"NC_050090.1",9,1,455,0.26407428903076
"NC_050091.1",9,1,341,0.201061320754717
"NC_050092.1",9,1,206,0.125
"NC_050093.1",9,1,130,0.0788834951456311
"NC_050094.1",9,1,261,0.160122699386503
"NC_050095.1",9,1,379,0.562314540059347
"NC_050068.2",9,2,2595,0.0732099531681995
"NC_050069.1",9,2,1767,0.064794103626563
"NC_050070.1",9,2,1314,0.0619314700476033
"NC_050071.1",9,2,719,0.0490684501467276
"NC_050072.1",9,2,679,0.0493566911390565
"NC_050073.1",9,2,633,0.048272706474491
"NC_050074.1",9,2,562,0.0440266353309832
"NC_050075.1",9,2,452,0.0413540713632205
"NC_050076.1",9,2,446,0.0423873788253184
"NC_050077.1",9,2,306,0.0353839037927845
"NC_050078.2",9,2,281,0.0351118330626015
"NC_050079.1",9,2,133,0.0300564971751412
"NC_050080.1",9,2,140,0.0340136054421769
"NC_050081.1",9,2,249,0.062203347489383
"NC_050082.1",9,2,89,0.0268072289156627
"NC_050083.1",9,2,87,0.0329420673987126
"NC_050084.1",9,2,63,0.0247738891073535
"NC_050085.1",9,2,96,0.0405576679340938
"NC_050086.2",9,2,84,0.0419370943584623
"NC_050087.2",9,2,68,0.0353982300884956
"NC_050088.1",9,2,62,0.0328738069989396
"NC_050089.1",9,2,27,0.0144
"NC_050090.1",9,2,71,0.0412071967498549
"NC_050091.1",9,2,86,0.0507075471698113
"NC_050092.1",9,2,52,0.0315533980582524
"NC_050093.1",9,2,29,0.0175970873786408
"NC_050094.1",9,2,65,0.0398773006134969
"NC_050095.1",9,2,99,0.146884272997033
"NC_050068.2",9,3,1385,0.0390735202843762
"NC_050069.1",9,3,967,0.0354589123977852
"NC_050070.1",9,3,700,0.0329924117452986
"NC_050071.1",9,3,383,0.0261379922200232
"NC_050072.1",9,3,358,0.0260231155048339
"NC_050073.1",9,3,328,0.0250133455349653
"NC_050074.1",9,3,301,0.0235801018409714
"NC_050075.1",9,3,234,0.0214089661482159
"NC_050076.1",9,3,234,0.0222391180383957
"NC_050077.1",9,3,175,0.0202358926919519
"NC_050078.2",9,3,151,0.0188679245283019
"NC_050079.1",9,3,65,0.0146892655367232
"NC_050080.1",9,3,66,0.0160349854227405
"NC_050081.1",9,3,112,0.0279790157381964
"NC_050082.1",9,3,49,0.0147590361445783
"NC_050083.1",9,3,32,0.0121166224914805
"NC_050084.1",9,3,26,0.0102241447109713
"NC_050085.1",9,3,49,0.0207013096746937
"NC_050086.2",9,3,34,0.0169745381927109
"NC_050087.2",9,3,26,0.0135346173867777
"NC_050088.1",9,3,33,0.0174973488865323
"NC_050089.1",9,3,11,0.00586666666666667
"NC_050090.1",9,3,27,0.0156703424260012
"NC_050091.1",9,3,34,0.0200471698113208
"NC_050092.1",9,3,25,0.0151699029126214
"NC_050093.1",9,3,12,0.00728155339805825
"NC_050094.1",9,3,29,0.0177914110429448
"NC_050095.1",9,3,51,0.0756676557863502
"NC_050068.2",9,4,55,0.00155165604017379
"NC_050069.1",9,4,34,0.00124674562722306
"NC_050070.1",9,4,20,0.000942640335579959
"NC_050071.1",9,4,12,0.00081894492595373
"NC_050072.1",9,4,10,0.000726902667732791
"NC_050073.1",9,4,11,0.000838862197818958
"NC_050074.1",9,4,7,0.00054837446141794
"NC_050075.1",9,4,4,0.000365965233302836
"NC_050076.1",9,4,10,0.000950389659760502
"NC_050077.1",9,4,8,0.000925069380203515
"NC_050078.2",9,4,3,0.000374859427714607
"NC_050079.1",9,4,0,0
"NC_050080.1",9,4,6,0.00145772594752187
"NC_050081.1",9,4,9,0.00224831376467649
"NC_050082.1",9,4,2,0.000602409638554217
"NC_050083.1",9,4,0,0
"NC_050084.1",9,4,0,0
"NC_050085.1",9,4,3,0.00126742712294043
"NC_050086.2",9,4,0,0
